CIP13,NOM COURT,PRODUIT,Code EphMRA,Classe EphMRA,"Code
ATC","Classe
ATC","Code
ATC 2","Libellé
ATC 2",Base de remboursement Année 2017,"Nombre de boites remboursées     
Année 2017",Montant remboursé     Année 2017
3400934679162,CLOPIDOGREL ISOMED 75MG CPR 30,CLOPIDOGREL ISOMED,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"11,108 €",687,"10,400 €"
3400922415703,CLOPIDOGREL KRKA 75 MG CPR 30,CLOPIDOGREL KRKA,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"738,383 €","46,634","694,146 €"
3400949500185,CLOPIDOGREL MYL 75 MG CPR (ADP BBA) 30,CLOPIDOGREL MYLAN,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSP,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"43,961 €","3,048","41,110 €"
3400939628349,CLOPIDOGREL MYLAN 75 MG CPR 30,CLOPIDOGREL MYLAN,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"96,295 €","5,819","89,625 €"
3400939983936,CLOPIDOGREL MYLAN 75 MG CPR 30,CLOPIDOGREL MYLAN,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"24,887,430 €","1,562,460","23,406,381 €"
3400941555732,CLOPIDOGREL MYLAN PHARMA 75 MG CPR 30,CLOPIDOGREL MYLAN PHARMA,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,16 €,1,16 €
3400936900639,CLOPIDOGREL PHR LAB 75 MG CPR 30,CLOPIDOGREL PHR LAB,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,79 €,5,73 €
3400939597898,CLOPIDOGREL RATIOPHARM GMBH 75 MG CPR 30,CLOPIDOGREL RATIOPHARM GMBH,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,80 €,5,80 €
3400939685069,CLOPIDOGREL RPG 75 MG CPR 30,CLOPIDOGREL RPG,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"1,116 €",70,"1,070 €"
3400939792200,CLOPIDOGREL SANDOZ 75 MG CPR 30,CLOPIDOGREL SANDOZ,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"1,438 €",91,"1,394 €"
3400939984247,CLOPIDOGREL SANDOZ 75 MG CPR 30,CLOPIDOGREL SANDOZ,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"9,706,779 €","613,174","9,123,855 €"
3400927739309,CLOPIDOGREL TEVA 75 MG CPR 30,CLOPIDOGREL TEVA,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"6,540,098 €","410,135","6,131,903 €"
3400939620763,CLOPIDOGREL TEVA PHARMA 75 MG CPR 30,CLOPIDOGREL TEVA PHARMA,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"9,814 €",591,"9,129 €"
3400939986487,CLOPIDOGREL WYETH 75 MG CPR 30,CLOPIDOGREL WYETH,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,32 €,2,32 €
3400938806229,CLOPIDOGREL ZENTIVA 75 MG CPR 30,CLOPIDOGREL ZENTIVA,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"19,290,016 €","1,216,851","18,160,818 €"
3400938806397,CLOPIDOGREL ZENTIVA 75 MG CPR 30,CLOPIDOGREL ZENTIVA,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"2,623,867 €","126,789","2,487,387 €"
3400922457116,CLOPIDOGREL ZF 75 MG CPR 30,CLOPIDOGREL ZF,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"1,164,193 €","73,342","1,095,169 €"
3400939697536,CLOPIDOGREL ZYDUS 75 MG CPR 30,CLOPIDOGREL ZYDUS,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,48 €,3,48 €
3400921758733,CLOPIDOGREL ZYDUS FRANCE 75 MG CPR 30,CLOPIDOGREL ZYDUS FRANCE,B01C2,INHIBITEURS AGREGATION PLAQUETTAIRE ANTAGONISTES RECEPTEURS ADENOSINE DIPHOSPHATE,B01AC04,CLOPIDOGREL,B01,ANTITHROMBOTIQUES,"743,001 €","46,921","704,894 €"
3400936954168,CLOPIXOL 10 MG CPR 30,CLOPIXOL,N05A9,ANTIPSYCHOTIQUES CONVENTIONNELS,N05AF05,ZUCLOPENTHIXOL,N05,PSYCHOLEPTIQUES,"228,113 €","54,510","214,577 €"
3400932947980,CLOPIXOL 2% SOL BUV GTTE 1/20 ML,CLOPIXOL,N05A9,ANTIPSYCHOTIQUES CONVENTIONNELS,N05AF05,ZUCLOPENTHIXOL,N05,PSYCHOLEPTIQUES,"452,107 €","51,084","423,090 €"
3400936954397,CLOPIXOL 25 MG CPR 30,CLOPIXOL,N05A9,ANTIPSYCHOTIQUES CONVENTIONNELS,N05AF05,ZUCLOPENTHIXOL,N05,PSYCHOLEPTIQUES,"953,841 €","94,814","913,593 €"
3400932948062,CLOPIXOL AP 200MG/1ML SOL INJ 1/1 ML,CLOPIXOL,N05A9,ANTIPSYCHOTIQUES CONVENTIONNELS,N05AF05,ZUCLOPENTHIXOL,N05,PSYCHOLEPTIQUES,"2,384,403 €","357,146","2,290,923 €"
3400930015193,CLOXACILLINE ARROW 500 MG GELULE 16,CLOXACILLINE ARROW,J01H1,PENICILLINES A SPECTRE MOYEN ET ETROIT NON ASSOCIEES,J01CF02,CLOXACILLINE,J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,"1,759,874 €","440,446","1,246,405 €"
3400927370120,CLOXACILLINE BIOGARAN 500 MG GELULE 16,CLOXACILLINE BIOGARAN,J01H1,PENICILLINES A SPECTRE MOYEN ET ETROIT NON ASSOCIEES,J01CF02,CLOXACILLINE,J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,"4,297 €","1,076","3,094 €"
3400935704658,CLOZAPINE MERCK 100MG CPR 14,CLOZAPINE MERCK,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"93,707 €","12,041","90,399 €"
3400935704719,CLOZAPINE MERCK 100MG CPR 28,CLOZAPINE MERCK,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"10,340,074 €","650,783","10,057,246 €"
3400935703996,CLOZAPINE MERCK 25MG CPR 14,CLOZAPINE MERCK,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,70 €,40,66 €
3400935704078,CLOZAPINE MERCK 25MG CPR 28,CLOZAPINE MERCK,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"555,351 €","154,733","534,923 €"
3400935703828,CLOZAPINE MERCK 25MG CPR 7,CLOZAPINE MERCK,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"13,879 €","13,473","13,377 €"
3400935770943,CLOZAPINE PANPHARMA 100MG CPR 14,CLOZAPINE PANPHARMA,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"4,582 €",594,"4,494 €"
3400935771025,CLOZAPINE PANPHARMA 100MG CPR 28,CLOZAPINE PANPHARMA,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"322,230 €","20,404","313,966 €"
3400935770653,CLOZAPINE PANPHARMA 25MG CPR 14,CLOZAPINE PANPHARMA,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,31 €,18,31 €
3400935770714,CLOZAPINE PANPHARMA 25MG CPR 28,CLOZAPINE PANPHARMA,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,"14,360 €","4,012","13,682 €"
3400935770592,CLOZAPINE PANPHARMA 25MG CPR 7,CLOZAPINE PANPHARMA,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH02,CLOZAPINE,N05,PSYCHOLEPTIQUES,4 €,4,4 €
3400933024055,CO RENITEC CPR 28,CO RENITEC,C09B1,ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3),C09BA02,ENALAPRIL ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"381,125 €","87,034","312,594 €"
3400937137812,CO RENITEC CPR 90,CO RENITEC,C09B1,ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3),C09BA02,ENALAPRIL ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"361,950 €","26,423","283,610 €"
3400938015225,"COAPROVEL 150 MG/12,5 MG CPR 30",COAPROVEL,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"1,093,816 €","131,885","892,206 €"
3400938015393,"COAPROVEL 150 MG/12,5 MG CPR 90",COAPROVEL,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"2,033,224 €","84,662","1,566,849 €"
3400938015454,"COAPROVEL 300 MG/12,5 MG CPR 30",COAPROVEL,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"1,412,524 €","168,516","1,190,573 €"
3400938015515,"COAPROVEL 300 MG/12,5 MG CPR 90",COAPROVEL,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"2,299,372 €","95,810","1,822,401 €"
3400938015683,COAPROVEL 300 MG/25 MG CPR 30,COAPROVEL,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"1,304,529 €","156,361","1,119,607 €"
3400938015744,COAPROVEL 300 MG/25 MG CPR 90,COAPROVEL,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"1,921,815 €","80,242","1,563,882 €"
3400927673559,"COCRISARTERS 150 MG/12,5 MG Gé CPR 30",COCRISARTERS Gé,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"32,675 €","6,689","26,701 €"
3400927673849,"COCRISARTERS 150 MG/12,5 MG Gé CPR 90",COCRISARTERS Gé,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"35,183 €","2,551","27,164 €"
3400927674150,"COCRISARTERS 300 MG/12,5 MG Gé CPR 30",COCRISARTERS Gé,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"31,850 €","6,673","26,942 €"
3400927674440,"COCRISARTERS 300 MG/12,5 MG Gé CPR 90",COCRISARTERS Gé,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"53,030 €","3,751","42,624 €"
3400927674730,COCRISARTERS 300 MG/25 MG Gé CPR 30,COCRISARTERS Gé,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"32,396 €","6,669","28,222 €"
3400927675102,COCRISARTERS 300 MG/25 MG Gé CPR 90,COCRISARTERS Gé,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA04,IRBESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"44,527 €","3,155","36,743 €"
3400935154729,CODENFAN 1MG/ML SIROP 1/200 ML,CODENFAN,N02A,NARCOTIQUES,N02AA,ALCALOIDES NATURELS DE L'OPIUM,N02,ANALGESIQUES,22 €,9,14 €
3400930057834,CODOLIPRANE 500 MG/30 MG 16 GELULES,CODOLIPRANE,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AA59,CODEINE EN ASSOCIATION,N02,ANALGESIQUES,2 €,1,1 €
3400927562396,CODOLIPRANE 500 MG/30 MG CPR 16,CODOLIPRANE,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AA59,CODEINE EN ASSOCIATION,N02,ANALGESIQUES,"3,986,373 €","2,486,284","2,878,789 €"
3400939024479,CODOLIPRANE 500 MG/30 MG CPR SEC 16,CODOLIPRANE,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AA59,CODEINE EN ASSOCIATION,N02,ANALGESIQUES,"1,154,736 €","716,947","849,994 €"
3400933220754,CODOLIPRANE ADULTE 400 MG/20 MG CPR 16,CODOLIPRANE,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AA59,CODEINE EN ASSOCIATION,N02,ANALGESIQUES,"5,395,749 €","3,368,070","3,911,017 €"
3400934866067,CODOLIPRANE ENFANT 400 MG/20 MG CPR SEC 16,CODOLIPRANE,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AA59,CODEINE EN ASSOCIATION,N02,ANALGESIQUES,0 €,0,0 €
3400937141772,"COKENZEN 16 MG/12,5 MG CPR 30",COKENZEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA06,CANDESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"576,758 €","85,286","477,761 €"
3400937142083,"COKENZEN 16 MG/12,5 MG CPR 90",COKENZEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA06,CANDESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"986,037 €","49,788","770,520 €"
3400937140942,"COKENZEN 8 MG/12,5 MG CPR 30",COKENZEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA06,CANDESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"270,899 €","40,144","216,274 €"
3400937141192,"COKENZEN 8 MG/12,5 MG CPR 90",COKENZEN,C09D1,ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES,C09DA06,CANDESARTAN ET DIURETIQUES,C09,MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE,"454,476 €","22,954","340,187 €"
3400931499558,COLCHICINE HOUDE 1MG CPR 20,COLCHICINE HOUDE,M04A,ANTIGOUTTEUX,M04AC01,COLCHICINE,M04,ANTIGOUTTEUX,302 €,135,242 €
3400930040935,COLCHICINE OPOCALCIUM 1 MG,COLCHICINE OPOCALCIUM,M04A,ANTIGOUTTEUX,M04AC01,COLCHICINE,M04,ANTIGOUTTEUX,"14,184 €","7,836","10,771 €"
3400936275096,COLCHICINE OPOCALCIUM 1 MG CPR 20,COLCHICINE OPOCALCIUM,M04A,ANTIGOUTTEUX,M04AC01,COLCHICINE,M04,ANTIGOUTTEUX,"1,845,694 €","789,731","1,415,197 €"
3400930040928,COLCHIMAX,COLCHIMAX,M04A,ANTIGOUTTEUX,M04AC01,COLCHICINE,M04,ANTIGOUTTEUX,"219,026 €","76,583","162,927 €"
3400930244906,COLCHIMAX CPR SEC 20,COLCHIMAX,M04A,ANTIGOUTTEUX,M04AC01,COLCHICINE,M04,ANTIGOUTTEUX,"4,667,202 €","1,192,214","3,450,482 €"
3400936505896,COLIMYCINE 1 MUI PDRE SOLV SOL INJ 1/3 ML,COLIMYCINE,J01X2,POLYMYXINES,J01XB01,COLISTINE,J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,"1,645,421 €","109,921","1,568,056 €"
3400938046960,COLIMYCINE 1 MUI SOL INJ 30/3 ML,COLIMYCINE,J01X2,POLYMYXINES,J01XB01,COLISTINE,J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,"10,388,371 €","25,793","10,077,344 €"
3400930245675,COLIMYCINE 1MUI/3ML PDR ET SOL INJ 1,COLIMYCINE,J01X2,POLYMYXINES,J01XB01,COLISTINE,J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,141 €,129,135 €
3400926884727,COLOBREATHE 1 662 500 UI PDRE INHAL EN GELULE 56,COLOBREATHE,J01X2,POLYMYXINES,J01XB01,COLISTINE (COLISTIMETHATE SODIQUE),J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,"47,414 €",50,"46,750 €"
3400927569432,COLOBREATHE 1 662 500 UI PDRE INHAL EN GELULE 56,COLOBREATHE,J01X2,POLYMYXINES,J01XB01,COLISTINE (COLISTIMETHATE SODIQUE),J01,ANTIBACTERIENS A USAGE SYSTEMIQUE,"3,183,227 €","3,341","3,133,836 €"
3400932606122,COLOFOAM 10% MOUSSE RECTALE 1/20 G,COLOFOAM,A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EA02,HYDROCORTISONE,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX","538,147 €","30,857","462,424 €"
3400934718816,COLOKIT CPR 32,COLOKIT,A06B1,NETTOYANTS OSMOTIQUES DU COLON,A06AD10,SELS MINERAUX EN ASSOCIATION,A06,LAXATIFS,"494,884 €","55,212","337,570 €"
3400932908080,"COLOPEG PDR ORALE SACHET UNITAIRE 1/68,6 G",COLOPEG,A06B2,NETTOYANTS OSMOTIQUES DU COLON AVEC ELECTROLYTES,A06AD65,MACROGOL EN ASSOCIATION,A06,LAXATIFS,256 €,112,181 €
3400933905910,"COLOPEG PDR ORALE SACHET UNITAIRE 4/68,6 G",COLOPEG,A06B2,NETTOYANTS OSMOTIQUES DU COLON AVEC ELECTROLYTES,A06AD65,MACROGOL EN ASSOCIATION,A06,LAXATIFS,"1,890,423 €","204,836","1,345,659 €"
3400934237416,COLOPRIV 200MG GELULE Gé 30,COLOPRIV,A03A,ANTISPASMODIQUES ET ANTICHOLINERGIQUES NON ASSOCIES,A03AA04,MEBEVERINE,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,35 €,14,20 €
3400931994046,COLPOTROPHINE 1% CREME VAGINALE 1/15 G,COLPOTROPHINE,G02F,HORMONES SEXUELLES A USAGE TOPIQUE,G03CA09,PROMESTRIENE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,278 €,109,98 €
3400931994107,COLPOTROPHINE 1% CREME VAGINALE 1/30 G,COLPOTROPHINE,G02F,HORMONES SEXUELLES A USAGE TOPIQUE,G03CA09,PROMESTRIENE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"35,032 €","7,915","12,829 €"
3400931623120,COLPOTROPHINE 10MG CAPSULE VAGINALE 10,COLPOTROPHINE,G02F,HORMONES SEXUELLES A USAGE TOPIQUE,G03CA09,PROMESTRIENE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,143 €,64,57 €
3400931623298,COLPOTROPHINE 10MG CAPSULE VAGINALE 20,COLPOTROPHINE,G02F,HORMONES SEXUELLES A USAGE TOPIQUE,G03CA09,PROMESTRIENE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"4,045,918 €","923,174","1,327,935 €"
3400931308614,COLPRONE 5MG CPR 20,COLPRONE,G03D,"PROGESTATIFS, G03A ET G03F EXCLUS",G03DB03,MEDROGESTONE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"741,134 €","219,371","493,168 €"
3400930250587,COLTRAMYL 4MG CPR 12,COLTRAMYL,M03B,MYORELAXANTS A ACTION CENTRALE,M03BX05,THIOCOLCHICOSIDE,M03,MYORELAXANTS,579 €,194,232 €
3400931406297,COMBANTRIN 125MG CPR 6,COMBANTRIN,P01B,"ANTHELMINTHIQUES, SCHISTOSOMICIDES EXCLUS",P02CC01,PYRANTEL,P02,ANTHELMINTHIQUES,"48,955 €","26,999","33,028 €"
3400931407188,"COMBANTRIN 125MG/2,5ML SUSP BUV 1/15 ML",COMBANTRIN,P01B,"ANTHELMINTHIQUES, SCHISTOSOMICIDES EXCLUS",P02CC01,PYRANTEL,P02,ANTHELMINTHIQUES,"25,512 €","12,200","16,777 €"
3400949000968,"COMBIGAN 2 MG/ML + 5 MG/ML (BRIMONIDINE, TIMOLOL)",COMBIGAN,S01E2,MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE,S01ED51,TIMOLOL EN ASSOCIATION,S01,MEDICAMENTS OPHTALMOLOGIQUES,"5,991 €",412,"4,214 €"
3400937172240,COMBIGAN 2MG/5MG/ML COLLYRE 1/5 ML,COMBIGAN,S01E2,MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE,S01ED51,TIMOLOL EN ASSOCIATION,S01,MEDICAMENTS OPHTALMOLOGIQUES,"6,096,760 €","390,946","4,322,461 €"
3400933825683,COMBIVENT 100 MCG/20 MCG/DOSE SUSP INHAL 200 DOSES,COMBIVENT,R03G4,"ANTICHOLINERGIQUES EN ASSOCIATION AVEC BETA 2 STIMULANTS, A INHALER",R03AL02,SALBUTAMOL ET BROMURE D'IPRATROPIUM,R03,MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES,47 €,6,47 €
3400934662713,COMBIVIR 150 MG/300 MG CPR SEC 60,COMBIVIR,J05C1,INHIBITEURS DE LA TRANSCRIPTASE INVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES,J05AR01,ZIDOVUDINE ET LAMIVUDINE,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"1,208,469 €","6,614","1,202,673 €"
3400938933987,"COMBODART 0,5 MG/0,4 MG GELULE 30",COMBODART,G04C4,ALPHA-BLOQUANT ET INHIBITEUR DE LA 5-ALPHA REDUCTASE EN ASSOCIATION,G04CA52,TAMSULOSINE ET DUTASTERIDE,G04,MEDICAMENTS UROLOGIQUES,"7,658,266 €","251,280","2,110,262 €"
3400949879021,"COMBODART 0,5 MG/0,4 MG GELULE 90",COMBODART,G04C4,ALPHA-BLOQUANT ET INHIBITEUR DE LA 5-ALPHA REDUCTASE EN ASSOCIATION,G04CA52,TAMSULOSINE ET DUTASTERIDE,G04,MEDICAMENTS UROLOGIQUES,320 €,4,184 €
3400934865237,COMTAN 200MG CPR 100,COMTAN,N04A,ANTIPARKINSONIENS,N04BX02,ENTACAPONE,N04,ANTIPARKINSONIENS,"316,616 €","7,685","309,461 €"
3400934865176,COMTAN 200MG CPR 60,COMTAN,N04A,ANTIPARKINSONIENS,N04BX02,ENTACAPONE,N04,ANTIPARKINSONIENS,"282,551 €","11,043","277,212 €"
3400936155411,CONCERTA LP 18MG CPR 28,CONCERTA,N06B,PSYCHOSTIMULANTS,N06BA04,METHYLPHENIDATE,N06,PSYCHOANALEPTIQUES,"2,239,944 €","64,382","1,624,344 €"
